3.4114734485494864, 1.907130773770634e-10
3.9326707809668733, 4.198244426718875e-10
4.406486537709952, 8.602042425507184e-10
4.880302294452804, 1.7625256266476025e-9
5.448881202544499, 4.168464164527933e-9
6.017460110636193, 9.858633104815398e-9
6.538657443053353, 2.1702209442893208e-8
7.05985477547074, 4.777395503978684e-8
7.723196834910823, 1.304183197287419e-7
23.3591168074297, 2.4886050754158255e-7
54.25190414707254, 5.104622828144617e-7
54.67833832814108, 9.735183284046686e-7
100.82799303490833, 0.0000021465554025104815
131.72078037455162, 0.0000044030110754721985
208.24202508854432, 0.000009046241495527952
315.0874782340893, 0.000016119576235917563
421.9329313796334, 0.000028723612801406386
528.6362397981547, 0.000041272839528811054
635.4343113680247, 0.00006845361786315958
757.4418687293451, 0.00011359661000365837
970.6589592636906, 0.00017603636716163532
1168.5718008552376, 0.0002362086208720487
1336.0656708638849, 0.0003166031814447281
1518.769026663982, 0.0004245919082004558
1671.0060293055053, 0.0005294207391013702
1807.9387830042292, 0.0005715924805682314
1975.385271437202, 0.000713103637216187
2157.9938640859505, 0.0008285187058694022
2310.1834851517997, 0.0009615639413921838
2477.6299735847724, 0.0011996217013579957
2569.029033060495, 0.0014925397933783576
2615.03654304024, 0.0026537727519655016
2630.530318285735, 0.004083390880238428
2661.4231056253784, 0.00837584497010627
2677.059025597897, 0.015982547809890987
2707.95181293754, 0.03278337700434454
2708.3308655429346, 0.05819434388936161
2754.3383755226787, 0.10347098604489191
2800.345885502423, 0.18397397818346065
2831.0491465393698, 0.2832373557649237
2861.894552303338, 0.5407603258581246
2892.455668613261, 0.6713342350802152
2998.4956349723425, 0.3533594220670512
2968.6926238732085, 0.8968852428001575
3058.9545255327475, 0.1994973905392829
3119.3660345174785, 0.10483453588808632
3240.805012970707, 0.0735584738008521
3362.1966098482617, 0.048040515267541224
3483.7303514528385, 0.038908345337363946
3635.588301488967, 0.02733033220348121
3787.5883962521184, 0.023807139536063227
3924.331623648146, 0.019292087823068824
4106.655926842848, 0.014575000583017588
4258.656021606, 0.012696116169927352
4425.818220584927, 0.010299513619399698
4577.818315348078, 0.008971788416805267
4714.60892431978, 0.007810960145687803
4836.284810651379, 0.00784512169644166
5003.494391205981, 0.006837524564054017
